# metadata,value
mode,qcl
fudge_factor,1
cycles,1
cycles_completed,1
integration_time,3
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0735,440727.74943310657,431798.3276643991,428693.45238095237,424213.7188208617,668.0839002267575,14.172335600907031,14.880952380952383,15.447845804988663,21187.0,20727.0,20578.0,20363.0,4714.0,100.0,105.0,109.0
0.0755,452433.95691609976,456397.25056689343,447478.0328798186,444873.7244897959,670.2097505668935,19.41609977324263,21.9671201814059,22.10884353741497,21749.0,21908.0,21480.0,21355.0,4729.0,137.0,155.0,156.0
0.0775,478054.98866213154,466755.1020408163,462822.42063492065,454462.8684807256,695.0113378684808,36.56462585034014,31.74603174603175,37.13151927437642,22980.0,22406.0,22217.0,21816.0,4904.0,258.0,224.0,262.0
0.0794,490700.8219954648,479045.35147392284,475896.68367346935,472814.6258503401,715.8446712018141,58.81519274376418,61.64965986394559,60.37414965986395,23588.0,22997.0,22846.0,22698.0,5051.0,415.0,435.0,426.0
0.0814,507099.34807256237,498812.35827664396,492954.50680272107,489915.39115646255,733.9852607709752,104.30839002267575,107.99319727891158,105.44217687074831,24376.0,23948.0,23667.0,23521.0,5179.0,736.0,762.0,744.0
0.0833,522094.95464852604,513036.98979591834,513594.671201814,497020.4081632653,821.7120181405896,171.343537414966,176.1621315192744,167.09183673469389,25100.0,24634.0,24661.0,23865.0,5798.0,1209.0,1243.0,1179.0
0.0853,537802.2959183673,530608.9852607709,527115.0793650793,521460.03401360544,968.5374149659865,307.6814058956916,301.5873015873016,310.7993197278912,25861.0,25484.0,25316.0,25045.0,6834.0,2171.0,2128.0,2193.0
0.0873,553396.8253968253,540402.7777777778,548652.6360544218,535396.8253968253,1207.3412698412699,534.7222222222223,534.8639455782313,519.8412698412699,26621.0,25965.0,26361.0,25724.0,8519.0,3773.0,3774.0,3668.0
0.0892,560260.7709750567,562241.0714285715,556692.3185941044,551103.0328798186,1614.2290249433108,967.2619047619049,953.514739229025,959.467120181406,26970.0,27034.0,26767.0,26499.0,11390.0,6825.0,6728.0,6770.0
0.0912,591286.8480725624,582707.4829931973,585792.0918367347,576229.5918367347,2317.318594104309,1646.683673469388,1603.7414965986397,1603.7414965986397,28493.0,28049.0,28195.0,27736.0,16351.0,11619.0,11316.0,11316.0
0.0931,609741.2131519275,610913.5487528346,602787.4149659864,598354.3083900227,3571.286848072563,2919.7845804988665,2920.9183673469392,2979.024943310658,29439.0,29464.0,29074.0,28864.0,25199.0,20602.0,20610.0,21020.0
0.0951,663129.1099773243,654171.7687074831,650955.6405895691,639587.7267573696,6204.223356009071,5474.064625850341,5648.5260770975065,5849.773242630386,32128.0,31663.0,31517.0,30981.0,43777.0,38625.0,39856.0,41276.0
0.0971,711211.0260770975,714122.4489795918,719942.0351473922,708415.8163265305,15455.640589569162,14127.551020408166,13849.631519274379,13125.850340136056,34880.0,34956.0,35222.0,34634.0,109055.0,99684.0,97723.0,92616.0
0.099,766589.7108843537,742559.0986394559,801467.8287981859,755546.768707483,54056.1224489796,54211.73469387756,55532.17120181407,52182.39795918368,39391.0,38245.0,41136.0,38771.0,381420.0,382518.0,391835.0,368199.0
0.101,852888.4637188208,912639.172335601,891057.8231292516,840261.0544217686,103257.36961451248,102923.32766439911,100588.01020408164,96530.61224489797,45895.0,48747.0,47599.0,44966.0,728584.0,726227.0,709749.0,681120.0
0.1029,1030177.2959183673,1038358.2766439908,1047633.7868480727,1035926.3038548753,153426.87074829935,152225.05668934243,150470.3798185941,146636.19614512473,56813.0,57148.0,57509.0,56763.0,1082580.0,1074100.0,1061719.0,1034665.0
0.1049,1291034.0136054421,1271213.7188208615,1249910.8560090703,1197444.8696145124,207320.15306122453,202348.78117913834,196859.97732426308,189888.4637188209,71921.0,70731.0,69445.0,66592.0,1462851.0,1427773.0,1389044.0,1339853.0
0.1069,1380147.6757369614,1373697.2789115645,1376746.0317460317,1369178.0045351475,252498.15759637192,246552.7210884354,239608.13492063494,228988.6621315193,78367.0,77772.0,77585.0,76712.0,1781627.0,1739676.0,1690675.0,1615744.0
0.1088,1659480.8673469387,1643445.4365079363,1605377.9761904762,1576595.663265306,315164.9659863946,307783.7301587302,291455.35714285716,275133.5034013606,94783.0,93659.0,91048.0,88883.0,2223804.0,2171722.0,2056509.0,1941342.0
0.1078,1556205.6405895692,1513673.894557823,1486790.8163265304,1444072.9875283446,284731.8594104309,276534.43877551024,266042.5170068028,250677.01247165535,88365.0,85930.0,84136.0,81348.0,2009068.0,1951227.0,1877196.0,1768777.0
