# metadata,value
mode,qcl
fudge_factor,1
cycles,1
cycles_completed,1
integration_time,1
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.011),Counts_TL2(0.012),Counts_TL3(0.014),DCounts_TL1(0.011),DCounts_TL2(0.012),DCounts_TL3(0.014),ClicksOn_TL1(0.011),ClicksOn_TL2(0.012),ClicksOn_TL3(0.014),ClicksOff_TL1(0.011),ClicksOff_TL2(0.012),ClicksOff_TL3(0.014)
0.0873,1583903.628117914,1581367.3469387759,1554087.3015873018,596.3718820861678,632.6530612244898,579.3650793650794,9507.0,9492.0,9328.0,526.0,558.0,511.0
0.0892,1592539.6825396828,1604903.628117914,1603082.7664399096,1126.984126984127,1096.3718820861677,1083.9002267573696,9562.0,9636.0,9625.0,994.0,967.0,956.0
0.0912,1700964.8526077098,1641682.5396825399,1650920.634920635,1868.4807256235827,1817.4603174603174,1912.6984126984128,10217.0,9861.0,9917.0,1648.0,1603.0,1687.0
0.0931,1762528.3446712021,1728131.5192743766,1707138.321995465,3471.655328798186,3368.4807256235827,3361.6780045351475,10596.0,10389.0,10263.0,3062.0,2971.0,2965.0
0.0951,1817920.6349206353,1790404.7619047621,1785511.337868481,6079.3650793650795,6095.238095238095,6155.328798185941,10944.0,10779.0,10750.0,5362.0,5376.0,5429.0
0.0971,1936487.5283446715,1953473.9229024944,1904019.2743764173,11679.138321995464,11859.410430839001,11814.0589569161,11689.0,11792.0,11495.0,10301.0,10460.0,10420.0
0.099,2055534.0136054424,1970843.5374149662,2119233.560090703,34299.319727891154,32656.462585034013,37099.773242630385,12539.0,12021.0,12938.0,30252.0,28803.0,32722.0
0.101,2456187.0748299323,2370504.5351473927,2245549.8866213155,171812.92517006802,162328.79818594104,153116.78004535148,15768.0,15197.0,14392.0,151539.0,143174.0,135049.0
0.1029,2555849.2063492066,2657784.5804988663,2734113.3786848076,292817.4603174603,292548.7528344671,290719.9546485261,17092.0,17702.0,18149.0,258265.0,258028.0,256415.0
0.1049,3117002.2675736966,3237268.7074829936,3162608.8435374154,455664.39909297053,454731.2925170068,433724.48979591834,21436.0,22152.0,21578.0,401896.0,401073.0,382545.0
0.1069,3577564.6258503404,3394486.394557824,3364683.6734693884,569435.3741496599,550346.9387755102,527649.6598639456,24882.0,23669.0,23354.0,502242.0,485406.0,465387.0
0.1088,4229706.34920635,4260045.351473924,4064885.4875283455,690126.9841269841,679787.9818594104,647114.5124716553,29519.0,29639.0,28272.0,608692.0,599573.0,570755.0
0.1078,3780675.7369614514,3672421.768707484,3782539.6825396833,632490.9297052154,621578.231292517,586293.6507936508,26479.0,25764.0,26213.0,557857.0,548232.0,517111.0
