# metadata,value
mode,qcl
fudge_factor,1
cycles,4
cycles_completed,4
integration_time,2
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0696,55154.07100340136,33191.43282312925,32901.62627551021,31800.17006802721,650.6164965986395,3.8796768707482996,4.623724489795919,4.517431972789116,7143.0,4249.0,4212.0,4071.0,12242.0,73.0,87.0,85.0
0.0716,57273.4375,34111.23511904762,35423.4162414966,35166.71981292517,640.625,5.9523809523809526,6.271258503401361,5.155187074829932,7413.0,4367.0,4535.0,4502.0,12054.0,112.0,118.0,97.0
0.0735,59600.12755102041,36431.12244897959,37033.11011904762,36369.31335034013,657.6849489795919,6.377551020408164,5.9523809523809526,5.686649659863946,7713.0,4664.0,4741.0,4656.0,12375.0,120.0,112.0,107.0
0.0755,61203.071853741494,38851.24362244898,38735.33163265306,37767.59141156462,648.4906462585035,8.131377551020408,6.855867346938776,5.84608843537415,7917.0,4974.0,4959.0,4835.0,12202.0,153.0,129.0,110.0
0.0775,61914.38137755102,39757.33418367347,39570.84396258504,39508.87542517007,655.9311224489796,8.290816326530612,7.281037414965986,6.749574829931973,8009.0,5090.0,5066.0,5058.0,12342.0,156.0,137.0,127.0
0.0794,64185.055272108846,41475.34013605442,41913.53103741496,41171.02465986394,643.0697278911565,9.034863945578232,8.343962585034014,8.662840136054422,8298.0,5310.0,5366.0,5271.0,12100.0,170.0,157.0,163.0
0.0814,66443.61181972788,44099.06462585034,43918.473639455784,43434.630102040814,642.3256802721089,10.310374149659864,11.213860544217688,10.682397959183675,8587.0,5646.0,5623.0,5561.0,12086.0,194.0,211.0,201.0
0.0833,66715.34863945578,44961.840986394556,44338.43537414966,44635.09778911564,651.8388605442177,14.721513605442178,13.127125850340137,13.339710884353742,8623.0,5757.0,5677.0,5715.0,12265.0,277.0,247.0,251.0
0.0853,68636.05442176871,46885.576105442175,47027.95493197279,46090.880102040814,660.8205782312925,20.67389455782313,18.920068027210885,18.494897959183675,8870.0,6004.0,6022.0,5902.0,12434.0,389.0,356.0,348.0
0.0873,70381.2712585034,47814.36011904762,45970.92899659864,48238.25467687075,673.4162414965987,29.389880952380953,29.071003401360546,27.3703231292517,9095.0,6124.0,5888.0,6178.0,12671.0,553.0,547.0,515.0
0.0892,70651.25425170068,49203.125,49500.37202380953,50257.068452380954,684.6832482993198,46.875,46.50297619047619,47.61904761904762,9131.0,6304.0,6342.0,6439.0,12883.0,882.0,875.0,896.0
0.0912,73372.18324829932,51395.833333333336,49829.82568027211,50441.43282312925,713.7542517006804,72.91666666666667,76.42431972789116,74.1921768707483,9483.0,6588.0,6388.0,6466.0,13430.0,1372.0,1438.0,1396.0
0.0931,73907.57865646259,52111.766581632655,51649.55357142857,51189.572704081635,764.296343537415,122.60841836734694,123.88392857142858,122.92729591836735,9558.0,6686.0,6627.0,6568.0,14381.0,2307.0,2331.0,2313.0
0.0951,75507.06845238095,52592.1556122449,52655.45280612245,54155.13392857143,844.4940476190477,212.53188775510205,211.73469387755102,219.86607142857144,9773.0,6759.0,6767.0,6960.0,15890.0,3999.0,3984.0,4137.0
0.0971,77077.43409863945,55582.11096938775,55736.55399659864,57350.55272108843,1000.6909013605442,378.82653061224494,388.44600340136054,383.82227891156464,9994.0,7163.0,7184.0,7390.0,18829.0,7128.0,7309.0,7222.0
0.099,80049.69175170068,58232.621173469386,59459.13052721089,57327.27465986394,1309.6832482993198,689.2538265306123,665.8694727891157,680.5378401360545,10414.0,7542.0,7696.0,7425.0,24643.0,12969.0,12529.0,12805.0
0.101,85099.64923469388,62046.821853741494,60893.28231292517,62503.98596938775,1939.4132653061226,1296.9281462585034,1294.21768707483,1324.139030612245,11141.0,8108.0,7960.0,8170.0,36492.0,24403.0,24352.0,24915.0
0.1029,86955.83545918367,68337.00042517007,70441.91113945578,65695.09991496599,5114.477040816327,4241.1245748299325,5073.713860544218,4578.3375850340135,11785.0,9290.0,9666.0,8995.0,96234.0,79801.0,95467.0,86146.0
0.1049,98575.0956632653,222395.62074829932,94833.38647959183,48327.22151360544,55792.0918367347,55518.44175170068,52994.738520408166,52922.77848639456,19759.0,35573.0,18922.0,12960.0,1049784.0,1044635.0,997149.0,995795.0
0.1069,384055.11267006805,425371.7580782313,503533.2164115646,431290.7631802721,119999.57482993198,116940.74192176871,116435.53358843538,109810.7993197279,64519.0,69416.0,79356.0,69261.0,2257912.0,2200357.0,2190851.0,2066200.0
0.1088,826917.1449829931,733130.5803571428,661235.9162414966,759978.8477891156,186379.7300170068,182853.79464285716,174232.8337585034,167450.83971088435,129702.0,117246.0,106940.0,118711.0,3506921.0,3440577.0,3278365.0,3150755.0
0.1078,623031.143707483,573265.306122449,630141.262755102,567082.3235544218,153742.293792517,146422.19387755104,144233.73724489796,137409.86394557822,99427.0,92120.0,99120.0,90175.0,2892815.0,2755080.0,2713902.0,2585504.0
