Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012)
0.2176,4054.976190476191,3866.3809523809514,4038.0476190476184,17331.333333333332,4277.666666666667,1347.6666666666667
0.2216,3500.8571428571413,3699.7857142857138,3561.6190476190477,16983.666666666668,4077.0,1294.3333333333333
0.2255,3779.95238095238,3390.6428571428564,3132.5,16367.666666666666,4012.3333333333335,1255.0
0.2294,3401.785714285712,3076.333333333333,2948.309523809523,16091.666666666666,3932.0,1254.6666666666667
0.2333,3317.619047619046,3110.571428571428,2996.8809523809523,16638.333333333332,3959.6666666666665,1226.3333333333333
0.2373,3052.142857142855,3019.1428571428564,2761.166666666666,16421.666666666668,4021.3333333333335,1201.3333333333333
0.2412,3009.809523809523,2853.547619047618,2895.47619047619,16814.0,4086.3333333333335,1186.6666666666667
0.2451,2753.6666666666642,3046.714285714285,2849.3095238095234,16779.666666666668,3972.3333333333335,1162.0
0.249,2473.4047619047597,3001.8571428571427,2748.2619047619046,17417.666666666668,4057.6666666666665,1227.3333333333333
0.2529,2679.3809523809505,2678.1904761904752,2691.642857142857,17364.666666666668,4239.666666666667,1211.3333333333333
0.2569,2861.7142857142826,2770.9285714285706,2725.47619047619,17299.0,4096.333333333333,1240.0
0.2608,2499.0714285714275,2530.4523809523807,2584.0,17050.333333333332,4113.0,1224.3333333333333
0.2647,2412.2857142857138,2704.1428571428564,2700.7857142857138,17052.0,4086.3333333333335,1259.3333333333333
0.2686,2659.333333333332,2658.7380952380945,2690.2142857142853,17124.0,4149.0,1266.3333333333333
0.2725,2637.5476190476184,2681.833333333332,2807.9285714285706,17402.333333333332,4230.666666666667,1326.0
0.2765,2847.309523809523,2764.8809523809514,2766.142857142857,17339.0,4216.666666666667,1374.3333333333333
0.2804,2538.0476190476184,2814.45238095238,2738.119047619047,17431.0,4245.666666666667,1463.6666666666667
0.2843,2726.976190476187,2938.3809523809523,2944.2857142857138,17101.0,4397.333333333333,1595.0
0.2882,3093.833333333332,3075.499999999999,3093.9285714285716,17260.333333333332,4603.666666666667,1773.3333333333333
0.2922,3245.4999999999964,3035.97619047619,3286.47619047619,17792.0,4950.333333333333,2045.6666666666667
0.2961,2677.5476190476184,3457.1904761904743,3147.6904761904757,18204.0,5210.666666666667,2532.6666666666665
0.3,3389.690476190477,3612.5476190476174,3401.857142857142,18182.333333333332,5735.666666666667,3141.0
0.3039,3071.7142857142826,3533.5476190476174,3480.2380952380945,19414.0,6956.333333333333,4331.666666666667
0.3078,2957.3571428571413,3152.7380952380936,2974.3809523809523,21048.0,8763.333333333334,6253.0
0.3118,2245.2142857142826,2946.1904761904734,3085.6190476190477,24561.333333333332,11838.333333333334,9003.666666666666
0.3157,2363.8809523809505,2424.833333333332,2005.5476190476165,28476.0,16512.666666666668,14034.333333333334
0.3196,881.404761904756,972.261904761901,1148.8571428571413,35543.0,23795.0,21227.333333333332
0.3235,542.7142857142826,821.3571428571377,817.761904761901,46234.666666666664,34217.333333333336,31628.666666666668
0.3275,-731.9285714285797,-113.90476190476329,468.5,62373.0,50102.0,47760.666666666664
0.3314,-1949.8095238095266,-1405.9523809523816,307.66666666665697,85884.33333333333,74308.33333333333,70675.66666666667
0.3353,-1172.2380952381063,-1689.833333333343,-2496.2380952381063,119427.0,108352.33333333333,105867.66666666667
0.3333,-1958.3095238095266,-106.30952380952658,-1432.7857142857247,103805.33333333333,89820.0,86639.33333333333
