Bias_Current,Counts_TL1(0.008),Counts_TL2(0.009),Counts_TL3(0.010),Counts_TL4(0.011),Counts_TL5(0.012),DCounts_TL1(0.008),DCounts_TL2(0.009),DCounts_TL3(0.010),DCounts_TL4(0.011),DCounts_TL5(0.012)
0.1118,6046.285714285652,2608.0714285714275,1120.6190476190468,369.57142857142856,106.30952380952378,257626.33333333334,45983.0,5468.666666666667,750.6666666666666,96.66666666666667
0.1157,2534.4285714285506,4138.023809523809,1675.0238095238092,547.595238095238,157.57142857142856,226337.0,34450.666666666664,4222.0,569.6666666666666,79.33333333333333
0.1196,9761.619047619024,5369.309523809519,2384.357142857142,903.2142857142854,282.35714285714283,226319.33333333334,36942.0,4146.0,678.3333333333334,98.0
0.1235,5128.142857142811,6636.4285714285725,3215.97619047619,1246.2142857142853,404.02380952380946,238762.33333333334,41226.666666666664,5353.666666666667,735.3333333333334,126.33333333333333
0.1275,9581.49999999997,7646.404761904763,3873.190476190476,1662.571428571428,531.7619047619047,242664.33333333334,41394.666666666664,5286.333333333333,799.3333333333334,114.66666666666667
0.1314,13293.333333333314,8866.80952380952,5122.142857142857,2051.047619047619,791.7142857142856,267490.0,42840.333333333336,5535.0,776.3333333333334,127.33333333333333
0.1353,12649.595238095208,10834.642857142848,5806.8809523809505,2869.333333333333,1136.8095238095236,292226.0,51610.0,6833.0,964.0,137.0
0.1392,12579.285714285681,12576.142857142848,7427.7380952380945,3634.666666666666,1510.2380952380952,302343.3333333333,58572.666666666664,7488.333333333333,1357.0,193.33333333333334
0.1431,14875.547619047633,10582.380952380932,8283.52380952381,4548.238095238095,1999.0238095238094,342714.3333333333,77911.66666666667,10726.0,1505.3333333333333,214.66666666666666
0.1471,13522.21428571426,14787.738095238077,9650.92857142857,5481.523809523809,2415.6190476190477,392159.3333333333,71311.66666666667,8874.666666666666,1253.0,173.66666666666666
0.151,15742.690476190415,16538.523809523802,10768.404761904761,6242.809523809523,3133.047619047619,345096.0,65929.33333333333,9172.666666666666,1364.3333333333333,211.0
0.1549,17508.95238095231,16585.57142857142,12293.214285714284,7469.785714285713,3809.047619047619,367988.6666666667,68668.0,8813.333333333334,1198.6666666666667,210.0
0.1588,18799.380952380947,19430.190476190466,14015.452380952378,8831.499999999998,4748.833333333333,353186.3333333333,62304.333333333336,8428.0,1339.3333333333333,255.33333333333334
0.1627,14395.547619047575,19180.0,15863.738095238092,10695.071428571428,5788.7380952380945,369027.6666666667,66803.33333333333,7994.0,1304.3333333333333,260.6666666666667
0.1667,23341.07142857142,23297.2619047619,18329.523809523806,12744.90476190476,7461.785714285714,320900.0,55228.333333333336,7380.0,1250.3333333333333,248.33333333333334
0.1706,22451.952380952367,25768.428571428558,21556.571428571428,15253.952380952378,9182.499999999998,306312.3333333333,52586.333333333336,7255.333333333333,1277.0,313.3333333333333
0.1745,25840.095238095208,29630.142857142855,25219.095238095237,18645.047619047615,11881.976190476189,292956.3333333333,52377.0,7444.0,1415.6666666666667,379.3333333333333
0.1784,29441.07142857142,33513.35714285714,29583.547619047615,22629.833333333332,14813.357142857141,297250.0,53675.333333333336,7706.333333333333,1599.3333333333333,592.0
0.1824,34268.88095238095,37494.64285714284,33122.97619047619,26261.166666666664,18046.04761904762,332779.3333333333,63600.0,9071.666666666666,2001.3333333333333,831.3333333333334
0.1863,30798.952380952367,41090.666666666664,37172.21428571428,30616.14285714285,21888.095238095237,311507.0,53967.666666666664,8992.666666666666,2357.6666666666665,1125.0
0.1902,40869.690476190415,44727.14285714285,41940.38095238095,34763.30952380952,25792.28571428571,314560.6666666667,57538.333333333336,9078.666666666666,2581.3333333333335,1338.6666666666667
0.1941,40890.21428571426,49177.33333333332,46328.5238095238,39474.83333333333,30106.976190476187,321716.3333333333,61272.666666666664,9589.333333333334,2887.6666666666665,1454.3333333333333
0.198,49110.30952380947,53620.38095238094,51251.19047619047,45055.666666666664,36750.90476190476,341392.6666666667,65165.333333333336,10250.0,2927.6666666666665,1502.6666666666667
0.202,54023.66666666663,58486.476190476176,55690.97619047618,50309.261904761894,42163.30952380952,351776.3333333333,61612.333333333336,9420.333333333334,2616.3333333333335,1298.0
0.2059,62006.2142857142,62911.5238095238,59387.88095238095,54482.88095238095,47785.47619047619,331258.6666666667,68889.66666666667,11127.0,2682.0,1246.6666666666667
0.2098,65970.40476190473,64725.5238095238,61772.57142857142,57681.452380952374,52089.214285714275,389987.3333333333,74125.66666666667,10231.0,2170.3333333333335,1167.3333333333333
0.2137,69615.52380952379,66616.42857142857,62611.976190476176,58960.5238095238,54408.49999999999,411269.0,81596.66666666667,11474.333333333334,2374.0,929.0
0.2176,70023.09523809521,66055.16666666664,61256.380952380954,58499.666666666664,55221.07142857143,388915.0,75165.66666666667,10987.666666666666,2217.0,911.6666666666666
0.2216,70432.49999999994,63256.54761904759,59913.14285714285,57345.261904761894,54322.28571428571,391596.6666666667,76166.66666666667,11027.333333333334,2155.3333333333335,825.3333333333334
0.2255,70984.92857142852,63168.45238095237,57511.83333333333,55199.69047619047,52645.80952380952,396924.0,75100.0,11484.0,2264.0,836.3333333333334
0.2294,68706.59523809521,60815.857142857116,55351.21428571428,53166.54761904761,51924.19047619047,422919.0,83768.66666666667,12055.333333333334,2190.0,802.0
0.2333,68873.71428571426,58410.66666666664,54243.09523809523,51237.28571428571,50079.952380952374,412187.0,83547.66666666667,12578.333333333334,2243.6666666666665,734.3333333333334
0.2373,66161.69047619042,57604.2857142857,52470.761904761894,50299.09523809524,48872.404761904756,349877.0,61693.333333333336,9192.333333333334,1864.0,727.0
0.2412,62138.28571428568,58122.83333333332,51659.07142857142,49690.88095238095,48431.14285714285,345884.3333333333,64431.333333333336,9982.0,1824.0,684.3333333333334
0.2451,65586.8571428571,56538.547619047604,50954.642857142855,48608.88095238095,47379.57142857143,342956.0,69434.66666666667,10206.666666666666,1814.3333333333333,690.6666666666666
