Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),Counts_TL6(0.015),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014),DCounts_TL6(0.015)
0.151,5863.749999999985,11778.249999999993,10027.749999999996,7511.428571428571,5344.607142857142,3381.178571428571,95405.0,27228.0,9703.5,3460.0,1492.0,709.0
0.1549,6901.10714285713,11694.571428571428,10853.821428571428,8574.107142857141,6110.107142857142,3999.2857142857138,99085.5,29934.0,9218.5,3550.0,1589.0,815.0
0.1588,17550.749999999985,11351.607142857138,11041.392857142855,9282.035714285714,7125.464285714284,4793.321428571428,100068.0,32722.5,10697.0,4001.0,1804.0,954.0
0.1627,12236.999999999985,14052.714285714283,11846.357142857141,10161.321428571428,7980.5714285714275,5791.785714285714,96913.0,30408.0,10859.0,4236.0,1935.5,1072.5
0.1667,16641.249999999985,13265.571428571428,12468.321428571428,11090.535714285712,9016.285714285714,6679.0714285714275,96140.0,28375.5,9991.5,4130.0,2110.5,1237.0
0.1706,6253.1428571428405,15465.714285714283,12723.392857142855,11743.857142857141,9787.285714285714,7581.3214285714275,96904.0,29557.5,9665.0,4061.5,2227.0,1428.5
0.1745,14617.32142857142,16189.464285714283,13938.142857142855,12751.285714285714,10542.749999999998,8512.285714285714,86555.0,26740.0,9044.0,4075.5,2351.0,1577.0
0.1784,16102.392857142855,14139.857142857138,14206.321428571428,13171.321428571428,11524.142857142855,9601.142857142857,81148.5,25003.0,9453.5,4226.0,2570.5,1743.5
0.1824,8645.35714285713,11999.321428571428,13786.821428571428,13576.892857142855,12336.42857142857,10209.142857142857,90335.0,28423.0,9810.5,4224.0,2647.5,1998.0
0.1863,20697.10714285713,12913.428571428565,14012.892857142855,14030.357142857141,12921.999999999998,11388.964285714284,86652.0,27770.5,9863.0,4462.5,2753.0,2065.5
