Bias_Current,Counts_TL1(0.007),Counts_TL2(0.008),Counts_TL3(0.010),DCounts_TL1(0.007),DCounts_TL2(0.008),DCounts_TL3(0.010)
0.0882,20589.738095238077,23914.999999999996,24157.166666666664,160876.33333333334,24743.333333333332,3047.0
0.0902,20547.452380952367,23842.71428571428,24396.119047619046,160387.66666666666,25684.666666666668,3897.3333333333335
0.0922,20867.761904761865,24316.404761904756,24884.476190476187,162445.33333333334,27158.0,5297.666666666667
0.0941,20587.595238095208,24248.404761904752,25247.142857142855,165046.33333333334,29692.666666666668,7960.0
0.0961,21296.761904761865,25243.119047619046,26099.04761904761,168191.33333333334,34358.666666666664,12378.333333333334
0.098,23500.190476190444,26187.33333333332,26938.90476190476,178034.33333333334,44829.333333333336,21831.333333333332
0.1,27269.28571428568,33476.35714285713,30586.761904761886,213620.0,78229.0,62701.333333333336
0.102,27116.238095238106,31216.30952380947,17554.28571428568,588070.6666666666,456936.6666666667,451243.3333333333
0.1039,4107.476190476096,22812.02380952367,27220.619047618937,998874.6666666666,887918.3333333334,848385.3333333334
0.1059,441.5476190475747,-6647.214285714552,-12493.452380952425,1416123.3333333333,1312115.6666666667,1264458.3333333333
0.1078,-49566.47619047621,-54502.69047619053,-46430.0,1754059.3333333333,1658497.3333333333,1561613.3333333333
