Bias_Current,Counts_TL1(0.080),Counts_TL2(0.090),Counts_TL3(0.100),DCounts_TL1(0.080),DCounts_TL2(0.090),DCounts_TL3(0.100)
2.7843,787.8333333333333,786.5555555555555,790.6111111111112,2.2777777777777777,2.111111111111111,1.7222222222222223
2.8039,1101.8333333333333,1102.111111111111,1096.3888888888887,2.0,1.7777777777777777,2.0555555555555554
2.8235,1585.611111111111,1581.8333333333335,1579.2222222222222,2.7222222222222223,2.4444444444444446,2.0555555555555554
2.8431,2318.5555555555557,2308.4444444444443,2322.0,2.7777777777777777,2.5,2.5555555555555554
2.8627,3345.0,3341.444444444445,3357.1111111111113,3.111111111111111,3.1666666666666665,2.888888888888889
2.8824,4669.722222222223,4695.222222222223,4693.611111111111,3.8333333333333335,3.7777777777777777,3.2777777777777777
2.902,6344.777777777778,6361.277777777777,6342.111111111111,4.388888888888889,5.222222222222222,3.5
2.9216,8264.5,8270.388888888889,8244.0,6.388888888888889,5.333333333333333,5.611111111111111
2.9412,10311.444444444445,10329.833333333334,10334.944444444443,8.0,7.055555555555555,7.722222222222222
2.9608,12399.777777777777,12386.277777777777,12380.5,10.444444444444445,8.5,8.722222222222221
2.9412,10305.5,10293.333333333334,10319.111111111111,7.277777777777778,7.0,6.666666666666667
