Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014)
0.251,87068.21428571426,87320.64285714284,88234.92857142857,88376.64285714284,88210.78571428571,48430.0,32474.0,24724.0,20893.0,19016.0
0.2549,91261.35714285713,90806.35714285713,90071.14285714284,89949.14285714284,90280.35714285713,48569.0,33724.0,25911.0,21533.0,19800.0
0.2588,92907.0,92920.07142857142,92206.49999999999,92076.42857142857,92639.99999999999,49018.0,33796.0,26281.0,22320.0,20435.0
0.2627,95081.85714285713,94371.42857142857,94272.49999999999,94453.85714285713,94616.35714285713,49911.0,34975.0,27390.0,23389.0,21164.0
0.2667,97330.14285714284,97093.28571428571,96323.49999999999,95826.64285714284,95912.92857142857,51102.0,35421.0,27964.0,23793.0,22021.0
0.2706,98172.5,97103.64285714284,97865.85714285713,97816.92857142857,97319.57142857142,51590.0,36716.0,28777.0,24617.0,23009.0
0.2745,100986.92857142855,100060.28571428571,99180.92857142857,100480.92857142857,99361.35714285713,52047.0,36954.0,29528.0,25303.0,23719.0
0.2784,102799.85714285713,100643.78571428571,101238.35714285713,101246.92857142857,101461.21428571428,53868.0,38633.0,30817.0,26862.0,24762.0
0.2824,105907.49999999997,103906.64285714284,104589.0,103129.5,103577.42857142857,56130.0,40663.0,32936.0,28858.0,27369.0
0.2863,113051.28571428571,108391.99999999997,106670.35714285713,107917.35714285713,106466.21428571426,61813.0,48208.0,40335.0,36138.0,34382.0
0.2902,-99159.50000000006,-62570.07142857148,-104609.07142857148,-72658.0,-66562.57142857148,415022.0,368954.0,418868.0,363433.0,374159.0
0.2941,-278345.7857142858,-357936.7142857143,-280823.0000000001,-315086.14285714296,-304694.2857142858,1317169.0,1274626.0,1273698.0,1259679.0,1252805.0
