# metadata,value
mode,qcl
fudge_factor,1
cycles,10
cycles_completed,4
integration_time,1
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0686,97470.02551020408,4597.151360544218,1203.4438775510205,1215.9863945578231,17998.72448979592,777.8486394557824,77.8061224489796,65.26360544217687,3695.0,172.0,41.0,41.0,84666.0,3659.0,366.0,307.0
0.0706,102238.09523809524,4959.183673469388,1420.2806122448978,1144.9829931972788,17855.654761904763,759.5663265306123,79.71938775510205,73.7670068027211,3843.0,183.0,48.0,39.0,83993.0,3573.0,375.0,347.0
0.0725,108224.91496598639,4998.086734693878,1383.9285714285713,1018.0697278911565,17650.085034013606,783.1632653061225,84.82142857142857,75.68027210884354,4028.0,185.0,47.0,35.0,83026.0,3684.0,399.0,356.0
0.0745,105007.01530612246,4690.263605442176,1132.6530612244899,1041.8792517006802,17805.48469387755,715.9863945578231,86.09693877551021,83.12074829931973,3930.0,173.0,39.0,36.0,83757.0,3368.0,405.0,391.0
0.0765,96299.53231292518,5883.078231292517,970.2380952380952,976.828231292517,18044.21768707483,741.921768707483,92.26190476190477,85.671768707483,3659.0,212.0,34.0,34.0,84880.0,3490.0,434.0,403.0
0.0784,90662.20238095238,4248.086734693878,1114.3707482993198,1138.392857142857,18244.04761904762,751.9132653061225,104.37925170068027,80.35714285714286,3485.0,160.0,39.0,39.0,85820.0,3537.0,491.0,378.0
0.0804,95521.68367346938,4611.394557823129,1331.845238095238,1000.6377551020408,17853.316326530614,794.8554421768708,105.65476190476191,93.11224489795919,3628.0,173.0,46.0,35.0,83982.0,3739.0,497.0,438.0
0.0824,103412.41496598639,4600.977891156463,1046.343537414966,1060.5867346938776,17493.835034013606,774.0221088435375,109.90646258503402,95.66326530612245,3869.0,172.0,37.0,37.0,82291.0,3641.0,517.0,450.0
0.0843,107915.8163265306,5889.243197278912,1205.5697278911564,1276.1479591836735,17615.43367346939,767.0068027210884,106.93027210884354,98.85204081632654,4017.0,213.0,42.0,44.0,82863.0,3608.0,503.0,465.0
0.0863,99333.90022675735,4891.156462585034,897.6757369614512,1730.7256235827663,17832.7664399093,733.843537414966,102.32426303854876,102.60770975056691,2812.0,135.0,24.0,44.0,62914.0,2589.0,361.0,362.0
0.0882,94296.48526077098,4878.1179138321995,1342.4036281179137,1059.8072562358277,17911.84807256236,788.5487528344672,115.92970521541952,106.85941043083902,2693.0,136.0,35.0,28.0,63193.0,2782.0,409.0,377.0
0.0902,99665.53287981858,4801.8707482993195,1449.5464852607709,919.7845804988663,17667.80045351474,781.4625850340137,133.78684807256238,121.88208616780047,2816.0,134.0,38.0,25.0,62332.0,2757.0,472.0,430.0
0.0922,93186.50793650794,6073.412698412699,2304.9886621315195,1647.9591836734694,17730.15873015873,843.2539682539683,153.34467120181407,143.7074829931973,2662.0,166.0,59.0,43.0,62552.0,2975.0,541.0,507.0
0.0941,107309.80725623581,5411.56462585034,1599.2063492063494,1392.2902494331065,17481.85941043084,838.43537414966,192.46031746031747,191.04308390022678,2995.0,150.0,43.0,38.0,61676.0,2958.0,679.0,674.0
0.0961,102717.97052154195,5569.160997732426,1820.011337868481,1588.4353741496598,17907.02947845805,889.1723356009071,263.32199546485265,244.8979591836735,2895.0,155.0,50.0,44.0,63176.0,3137.0,929.0,864.0
0.098,97171.48526077098,5409.580498866213,2665.816326530612,2465.1360544217687,18245.181405895695,1007.0861678004536,375.85034013605446,368.1972789115647,2770.0,154.0,73.0,68.0,64369.0,3553.0,1326.0,1299.0
0.1,98713.15192743763,6607.993197278911,3379.818594104308,3320.0113378684805,18245.181405895695,1267.0068027210887,578.514739229025,554.9886621315194,2807.0,189.0,95.0,93.0,64369.0,4470.0,2041.0,1958.0
0.102,97421.76870748299,8323.979591836734,4804.138321995464,4575.396825396825,18744.897959183676,1551.0204081632655,904.1950113378686,924.6031746031747,2788.0,237.0,137.0,132.0,66132.0,5472.0,3190.0,3262.0
0.1039,105703.231292517,10829.648526077097,8408.446712018142,6426.8707482993195,18963.435374149663,2212.0181405895696,1549.886621315193,1531.4625850340137,2992.0,313.0,239.0,191.0,66903.0,7804.0,5468.0,5403.0
0.1059,115669.78458049885,14666.09977324263,12733.276643990928,12158.44671201814,19996.882086167803,3417.2335600907036,2558.3900226757373,2633.2199546485263,3256.0,434.0,367.0,355.0,70549.0,12056.0,9026.0,9290.0
0.1078,118469.67120181407,25867.63038548753,23712.01814058957,19481.292517006805,22238.66213151928,5507.369614512472,4704.648526077098,4810.374149659864,3377.0,753.0,682.0,583.0,78458.0,19430.0,16598.0,16971.0
0.1098,140832.19954648527,46976.4739229025,50416.95011337868,40336.73469387755,26751.133786848077,10481.85941043084,9458.049886621317,9996.598639455784,4022.0,1379.0,1437.0,1208.0,94378.0,36980.0,33368.0,35268.0
0.1118,415505.1020408163,253784.5804988662,320802.1541950113,320465.7029478458,60536.56462585035,65215.419501133794,42156.179138322,57659.2970521542,11425.0,7656.0,8711.0,9075.0,213573.0,230080.0,148727.0,203422.0
0.1137,1683942.4603174601,1957918.3673469387,1424891.156462585,1886237.811791383,369599.2063492064,373248.2993197279,373650.51020408166,349803.8548752835,49285.0,55948.0,43165.0,53665.0,1303946.0,1316820.0,1318239.0,1234108.0
0.1157,2524397.3922902495,2552405.045351474,2441770.6916099773,2362740.3628117917,491019.2743764173,475053.28798185947,463979.3083900227,444092.970521542,72370.0,72659.0,69738.0,67364.0,1732316.0,1675988.0,1636919.0,1566760.0
0.1147,2325471.9387755105,2242562.3582766443,2238126.984126984,2143036.281179138,457736.3945578232,441395.9750566894,437081.34920634923,419380.3854875284,66797.0,64415.0,64205.0,61498.0,1614894.0,1557245.0,1542023.0,1479574.0
