# metadata,value
mode,qcl
fudge_factor,1
cycles,6
cycles_completed,6
integration_time,2
on_start,0.04
on_stop,0.95
on_dcr_start,1.2
on_dcr_stop,1.2
off_start,1.2
off_stop,15

Bias_Current,Counts_TL1(0.012),Counts_TL2(0.014),Counts_TL3(0.016),CountsOnDcr_TL1(0.012),CountsOnDcr_TL2(0.014),CountsOnDcr_TL3(0.016),DCounts_TL1(0.012),DCounts_TL2(0.014),DCounts_TL3(0.016),ClicksOn_TL1(0.012),ClicksOn_TL2(0.014),ClicksOn_TL3(0.016),ClicksOnDcr_TL1(0.012),ClicksOnDcr_TL2(0.014),ClicksOnDcr_TL3(0.016),ClicksOff_TL1(0.012),ClicksOff_TL2(0.014),ClicksOff_TL3(0.016)
0.0461,3994.336279662366,2632.6788147440325,2264.518191148626,,,,9845.712560386473,453.40177133655396,24.859098228663445,9068.0,2022.0,1500.0,0.0,0.0,0.0,97827.0,4505.0,247.0
0.048,5096.498911716302,3099.7604448691404,2441.4118490205447,,,,9920.289855072464,467.08937198067633,29.58937198067633,9839.0,2337.0,1619.0,0.0,0.0,0.0,98568.0,4641.0,294.0
0.05,7288.228176815133,4101.7401479357995,2670.7864398081792,,,,9932.467793880838,434.2793880837359,23.047504025764894,11283.0,2972.0,1765.0,0.0,0.0,0.0,98689.0,4315.0,229.0
0.052,9656.509352161525,5645.52918900745,3398.5551485551487,,,,10140.499194847021,483.89694041867955,37.03703703703704,12971.0,4016.0,2251.0,0.0,0.0,0.0,100756.0,4808.0,368.0
0.0539,12630.488975597671,8408.850710481145,5041.523995328343,,,,10393.015297906602,473.93317230273755,28.683574879227052,15085.0,5820.0,3322.0,0.0,0.0,0.0,103265.0,4709.0,285.0
0.0559,15911.683123639647,11726.871759480455,6845.167312558617,,,,9796.497584541063,469.40418679549117,30.595813204508858,16844.0,7991.0,4505.0,0.0,0.0,0.0,97338.0,4664.0,304.0
0.0578,20126.50523791828,16130.389437454656,10220.764541416715,,,,10049.013687600644,495.0684380032206,43.27697262479871,19771.0,10893.0,6725.0,0.0,0.0,0.0,99847.0,4919.0,430.0
0.0598,23237.20271274619,20009.14866132257,14541.16344605475,,,,10224.335748792271,489.9355877616747,42.169887278582934,21924.0,13431.0,9555.0,0.0,0.0,0.0,101589.0,4868.0,419.0
0.0618,25613.607306542086,23595.370812762118,19000.869299782345,,,,9829.005636070853,484.2995169082126,51.328502415458935,23222.0,15777.0,12483.0,0.0,0.0,0.0,97661.0,4812.0,510.0
0.0637,28087.209791014142,26818.528693528697,23576.200872396523,,,,9954.609500805152,486.1111111111111,63.90901771336554,24925.0,17890.0,15489.0,0.0,0.0,0.0,98909.0,4830.0,635.0
0.0657,29221.53319707668,28372.90416909982,26917.011732229123,,,,9955.817230273751,508.35346215781,86.95652173913044,25669.0,18923.0,17693.0,0.0,0.0,0.0,98921.0,5051.0,864.0
0.0676,31098.976305498043,30209.369636000072,29305.008095768964,,,,9932.769726247987,515.5998389694042,89.07004830917874,26884.0,20131.0,19259.0,0.0,0.0,0.0,98692.0,5123.0,885.0
0.0696,32398.82611350003,32000.88478349348,31357.830776309038,,,,10043.176328502415,534.219001610306,108.89694041867955,27808.0,21317.0,20617.0,0.0,0.0,0.0,99789.0,5308.0,1082.0
0.0716,34206.00967068358,33489.529693334036,33282.498097715485,,,,9895.028180354268,565.7206119162641,133.25281803542674,28895.0,22313.0,21894.0,0.0,0.0,0.0,98317.0,5621.0,1324.0
0.0735,34983.31298331298,34816.42512077295,34915.900222965436,,,,9990.74074074074,600.2415458937198,180.2536231884058,29467.0,23205.0,22995.0,0.0,0.0,0.0,99268.0,5964.0,1791.0
0.0755,36771.22263807047,35872.06362478102,35995.58935428501,,,,10144.223027375201,663.3454106280193,246.7793880837359,30739.0,23938.0,23746.0,0.0,0.0,0.0,100793.0,6591.0,2452.0
0.0775,38136.0929730495,37853.458839871884,37103.164649360304,,,,10152.979066022544,785.1247987117553,360.20531400966183,31639.0,25316.0,24546.0,0.0,0.0,0.0,100880.0,7801.0,3579.0
0.0794,39244.585125019905,38560.62425899383,38513.11138539399,,,,10312.80193236715,998.2890499194847,563.5064412238326,32470.0,25919.0,25603.0,0.0,0.0,0.0,102468.0,9919.0,5599.0
0.0814,40503.663003663,40005.32307869264,39563.65021854152,,,,10555.555555555555,1336.2520128824476,912.5402576489533,33454.0,27087.0,26520.0,0.0,0.0,0.0,104880.0,13277.0,9067.0
0.0833,41579.1173399869,41156.34566721523,41619.00227389358,,,,11107.085346215781,1940.4186795491144,1514.3921095008052,34520.0,28237.0,28261.0,0.0,0.0,0.0,110360.0,19280.0,15047.0
0.0853,43281.11230556882,41984.62025092459,42919.860735078124,,,,12164.55314009662,2998.5909822866347,2577.6972624798714,36328.0,29473.0,29810.0,0.0,0.0,0.0,120867.0,29794.0,25612.0
0.0873,44479.907672842455,44374.14728990816,44371.304922935364,,,,13967.894524959742,4769.625603864734,4279.488727858293,38295.0,32199.0,31876.0,0.0,0.0,0.0,138785.0,47391.0,42521.0
0.0892,46775.62443595052,46682.17913326609,45559.2838120012,,,,17304.045893719805,8069.041867954911,7598.530595813205,41985.0,35873.0,34829.0,0.0,0.0,0.0,171933.0,80174.0,75499.0
0.0912,49245.64465325336,48626.17897400506,49400.37006069615,,,,22649.959742351046,13695.24959742351,13174.416264090178,47106.0,40833.0,40999.0,0.0,0.0,0.0,225050.0,136076.0,130901.0
0.0931,53596.84397727875,53228.789527702575,53937.36396453788,,,,33979.46859903382,24755.032206119162,24133.454106280195,57380.0,51095.0,51152.0,0.0,0.0,0.0,337620.0,245966.0,239790.0
0.0951,64259.81777883952,64832.85665622621,64737.93376510768,,,,58337.86231884058,48558.47423510467,47114.935587761676,80326.0,74294.0,73286.0,0.0,0.0,0.0,579645.0,482477.0,468134.0
0.0971,130703.59642370511,132347.10056449188,118140.76794783317,,,,148934.68196457328,136715.7809983897,131439.51288244766,183219.0,176290.0,163525.0,0.0,0.0,0.0,1479815.0,1358408.0,1305983.0
0.099,306309.0084231389,263282.26584204845,214275.91088460654,,,,852184.5813204509,811084.3397745572,755904.1867954911,759045.0,703925.0,635662.0,0.0,0.0,0.0,8467306.0,8058934.0,7510664.0
0.101,112795.65040434618,100218.9252977292,89191.66954221297,,,,2374774.5571658616,2193329.6095008054,1975034.5209339776,1629856.0,1502733.0,1352481.0,0.0,0.0,0.0,23595760.0,21792923.0,19623943.0
0.1029,15285.976402824279,2761.8870662348345,2493.4714037976228,,,,2858079.40821256,2577840.9822866344,2260174.41626409,1882629.0,1690811.0,1482500.0,0.0,0.0,0.0,28397877.0,25613428.0,22457093.0
0.1049,2775.1521827606484,1949.203473659698,-12967.274070534855,,,,3036742.552334944,2669896.034621578,2272135.466988728,1991492.0,1750593.0,1480207.0,0.0,0.0,0.0,30173074.0,26528087.0,22575938.0
0.1069,-4860.4552653469145,-13131.732096406166,-18015.057909079827,,,,3121374.4967793883,2673734.6014492754,2205472.322866345,2041940.0,1743227.0,1433222.0,0.0,0.0,0.0,31013977.0,26566227.0,21913573.0
0.1088,-12710.415892480873,-17357.24460724462,-22429.001654545078,,,,3144815.116747182,2614509.2592592593,2084007.1457326892,2052155.0,1701654.0,1350746.0,0.0,0.0,0.0,31246883.0,25977764.0,20706695.0
0.1078,-4810.599927447736,-20446.19410380302,-23715.54431880545,,,,3141716.888083736,2650350.040257649,2149950.2818035427,2055301.0,1723113.0,1393109.0,0.0,0.0,0.0,31216099.0,26333878.0,21361906.0
